,name,address,kurtosis_oxygen,occupation,pregnant,education-num,skewness_glucose,mean_glucose,std_oxygen,capital-gain,skewness_oxygen,kurtosis_glucose,personal_info,fnlwgt,class,std_glucose,income,mean_oxygen,hours-per-week,capital-loss,workclass
3441,Randall Mellett,"941 Woods Walks Suite 315
North Andrealand, RI 92624",6.773794869, Sales,f,,-0.10404653900000001,127.546875,,,49.05344903,0.08645070099999999,,,0.0,, <=50K,4.233277592,45.0,0.0, Private
3442,Danilo Thomas,"8711 Kathleen Circles
North Erika, AR 34546",6.762621958, Adm-clerical,f,10.0,0.7425044820000001,116.9921875,24.48090846,0.0,48.97614397,0.257024674,"White|United-States
Some-college -- Divorced|Unmarried",246439.0,0.0,46.45923887, <=50K,4.133779264,40.0,0.0, Private
3443,Milton Dube,"91113 Pierce Pass Suite 424
Port Alejandraberg, MO 01933",??, Sales,f,10.0,0.427981234,106.3125,17.95307856,5060.0,114.9535041,0.486175664,"White|United-States
Some-college -- Never-married|Own-child",206827.0,0.0,44.60079, <=50K,2.3068561869999997,30.0,0.0, Private
3444,Salvador Simon,"270 Allen Stream Apt. 761
Lisamouth, AR 72232",1.102884299, Other-service,f,12.0,8.391360157000001,54.5625,77.91483763,0.0,-0.131104436,2.5168044640000002,"Other|United-States
Assoc-acdm -- Never-married|Not-in-family",138054.0,1.0,39.64722366, <=50K,58.12123746,40.0,0.0, Private
3445,Luis Coulter,"238 Mark Vista Apt. 619
Peckborough, MA 30987",32.11141593, Craft-repair,f,10.0,0.661201313,117.0234375,7.565661682999999,0.0,1071.604226,0.118215526,"White|United-States
Some-college -- Never-married|Own-child",36012.0,0.0,43.90427528, <=50K,0.324414716,20.0,0.0, Self-emp-not-inc
3446,John Fallin,"66332 Sheri Port
Nicoleville, PA 29959",7.21568268, Craft-repair,f,13.0,0.58879449,,22.39233452,7688.0,57.81487641,0.24988379300000002,"White|United-States
Bachelors -- Married-civ-spouse|Husband",290660.0,0.0,41.38606525, >50K,3.769230769,55.0,0.0, Private
3447,Clyde Morris,"8418 Thomas Extension
West Kelsey, MT 91372",9.245624613, Machine-op-inspct,f,9.0,-0.459500585,115.9453125,16.05407336,0.0,103.2324227,-0.25100249,"Black|United-States
HS-grad -- Never-married|Own-child",206399.0,0.0,54.70650507, <=50K,2.502508361,40.0,0.0, Private
3448,Charles Lilly,"527 Leblanc Lodge Apt. 712
Brianmouth, KY 68881",8.109397541, Other-service,f,10.0,6.395422289,76.1171875,23.74138806,0.0,69.62443497,1.554362622,"White|England
Some-college -- Married-civ-spouse|Wife",339767.0,1.0,35.04230058, >50K,3.465719064,20.0,0.0, Private
3449,Jeffrey Gibson,"54160 Contreras Lake
Port Jamesview, PA 37178",6.014177079, Craft-repair,f,9.0,-0.472152535,111.9453125,28.45916847,0.0,36.15898651,0.247109185,"White|United-States
HS-grad -- Married-civ-spouse|Husband",305619.0,0.0,55.28990479, >50K,4.910535117,40.0,0.0, Private
3450,Aaron Noman,"PSC 0351, Box 8841
APO AA 86063",, Sales,f,9.0,-0.08887609,106.5625,24.13962588,0.0,46.82577282,0.417306755,"White|United-States
HS-grad -- Married-spouse-absent|Unmarried",253814.0,0.0,50.99061648, <=50K,3.994147157,25.0,0.0, Private
3451,Eugene Adams,"554 Freeman Overpass
Lake Alexanderton, MN 93458",, Prof-specialty,f,13.0,3.8850980039999996,79.0703125,64.41764776,0.0,1.680739323,1.584939782,"White|United-States
Bachelors -- Married-civ-spouse|Husband",235271.0,1.0,43.38385781, >50K,34.217391299999996,50.0,0.0, Local-gov
3452,David Gilliland,"PSC 6648, Box 4222
APO AE 39274",8.574385111, Tech-support,f,13.0,3.534867338,,19.25621748,99999.0,81.31481109999999,0.539796312,"White|United-States
Bachelors -- Married-civ-spouse|Wife",108557.0,0.0,31.689925899999995, >50K,2.7382943139999996,40.0,0.0, Private
3453,Gerald Snyder,"025 Scott Bridge
North Lisaland, SC 56944",2.974657503, Adm-clerical,f,13.0,29.3851234,33.765625,53.77126996,0.0,8.13773453,5.077813557,"White|United-States
Bachelors -- Never-married|Own-child",278155.0,1.0,30.68170372, <=50K,20.0819398,40.0,0.0, State-gov
3454,Vincent Furr,"75983 Winters Wall Suite 285
North Tina, WV 07833",1.123216083, Prof-specialty,FALSE,13.0,1.4987132380000001,92.625,81.09780027,0.0,-0.246585138,1.245449139,"White|United-States
Bachelors -- Married-civ-spouse|Husband",127139.0,1.0,49.33099305, >50K,55.12458194,40.0,0.0, Private
3455,Victor Sloan,"466 Kyle Inlet
New Louisbury, UT 95433",9.863651499, ?,f,4.0,0.255224592,121.828125,13.76910851,0.0,127.01200459999998,-0.031664898999999996,"White|United-States
7th-8th -- Widowed|Not-in-family",431192.0,0.0,44.32781107, <=50K,2.060200669,2.0,0.0, ?
3456,Vincent Miner,"758 Mejia Overpass
North Dawn, IN 29852",5.128766292, Other_service,f,9.0,0.16142252,103.078125,31.79602236,0.0,26.64298963,0.100540579,"White|United-States
HS-grad -- Divorced|Not-in-family",212783.0,0.0,43.93543014, <=50K,6.724916388,38.0,0.0, Private
3457,Howard Middlebrooks,"9401 Peterson Union
North Margaretstad, NE 70715",10.46049638, Exec-managerial,f,10.0,0.859209468,110.53125,12.58909802,0.0,157.8774206,0.430244195,"Amer-Indian-Eskimo|United-States
Some-college -- Married-civ-spouse|Husband",26781.0,0.0,42.92506871, <=50K,2.035117057,40.0,0.0, Self-emp-not-inc
3458,Jason Bradley,"8542 Daniel Harbor
Davidside, LA 70371",9.009352311, Transport-moving,f,9.0,0.023183551,112.6328125,13.67855136,0.0,117.51785559999999,0.4032222070000001,"White|United-States
HS-grad -- Married-civ-spouse|Husband",132716.0,0.0,52.33394439, >50K,2.45819398,40.0,0.0, Private
3459,Milton Carver,"Unit 5506 Box 7189
DPO AA 85119",1.3696374480000002, Transport-moving,f,10.0,12.8045048,65.203125,75.76121217,0.0,0.31678939300000003,2.861040502,"Black|United-States
Some-college -- Married-civ-spouse|Husband",126320.0,1.0,33.16397692, <=50K,44.52090301,40.0,0.0, Federal-gov
3460,Justin Murillo,"5774 Sarah Tunnel
Port Joshua, IA 10792",13.52349996, Transport-moving,f,9.0,-0.375826489,,12.02393885,0.0,220.05424930000004,0.230584591,"White|United-States
HS-grad -- Married-civ-spouse|Husband",269786.0,0.0,54.52149302, <=50K,1.173913043,40.0,0.0, Private
3461,Robert Foster,"17458 Smith Islands
Robertchester, IN 51449",12.77967949, Priv-house-serv,f,9.0,3.4126792619999997,,12.61014836,0.0,210.857105,0.666298663,"White|United-States
HS-grad -- Married-civ-spouse|Other-relative",46155.0,0.0,33.85877923, <=50K,1.724080268,40.0,0.0, Private
3462,Andre Mcdonald,"448 Miller Ports
Lake Samuel, FL 25888",9.946219884, Handlers_cleaners,f,9.0,-0.246128035,127.4609375,18.08132459,0.0,104.9675748,-0.124275135,"White|United-States
HS-grad -- Never-married|Not-in-family",81540.0,0.0,56.10117846, <=50K,2.06187291,40.0,0.0, Private
3463,Larry Nichols,"1639 Kyle Dale
Lake Carlosstad, CA 28509",13.76099288, Prof-specialty,f,11.0,0.524172681,111.0,12.65925528,0.0,226.53421740000002,0.609293875,"White|United-States
Assoc-voc -- Separated|Unmarried",336643.0,0.0,47.96238761, <=50K,1.321906355,40.0,0.0, Private
3464,Fred Chan,"303 Lamb View Apt. 968
East Jerryland, NH 47543",9.26803557, ?,f,9.0,-0.241975403,135.0390625,19.15919608,0.0,92.64156857,0.106481681,"White|United-States
HS-grad -- Married-civ-spouse|Wife",35448.0,0.0,52.30804227, <=50K,2.4205685619999997,22.0,0.0, ?
3465,Damian Woodall,"8351 Roger Causeway Suite 476
South Meghan, NV 52415",9.545840016, Sales,f,7.0,-0.188231953,121.2734375,20.3393905,0.0,94.68713396,0.082594831,"White|United-States
11th -- Never-married|Own-child",345285.0,0.0,48.68179762, <=50K,2.2859531769999997,20.0,0.0, Private
3466,James Seiver,"56371 Henry Islands Suite 662
Amybury, MO 41535",6.782996309, ?,f,9.0,1.141763994,90.234375,21.75438806,0.0,49.98373208,0.8155997220000001,"White|United-States
HS-grad -- Separated|Unmarried",211798.0,1.0,44.01411073, <=50K,3.591137124,40.0,0.0, ?
3467,William Powell,"708 Reeves Pines
South Joshua, CT 33462",9.050225812999999, Tech_support,f,14.0,0.6639153839999999,117.5546875,15.64149462,0.0,97.09075921,0.301001383,"White|United-States
Masters -- Married-civ-spouse|Husband",102771.0,0.0,45.20056149, >50K,2.153010033,40.0,1977.0, Private
3468,Robert Mendoza,"Unit 3114 Box 5617
DPO AE 62286",??, Exec_managerial,F,13.0,-0.14995187199999999,103.703125,11.62769744,7298.0,231.4907706,0.451433221,"White|United-States
Bachelors -- Married-civ-spouse|Husband",162140.0,0.0,49.09387681, >50K,1.2140468229999999,45.0,0.0, Private
3469,Timothy Pribble,"99185 Trevor Plains
East John, IL 37258",6.192935652999999, Exec_managerial,f,10.0,-0.449955417,117.5625,28.55923856,0.0,39.7293501,0.004878502,"White|United-States
Some-college -- Married-civ-spouse|Wife",72619.0,0.0,55.24459108, >50K,5.1948160539999995,40.0,0.0, Private
3470,Nathan Motley,"972 Webb Rue
Jonesfurt, IA 16903",-0.202564378, Tech-support,f,10.0,20.20811097,23.7578125,84.54152253,0.0,-1.5482873819999998,4.48359576,"White|United-States
Some-college -- Divorced|Own-child",240676.0,1.0,39.25273599, <=50K,160.1563545,40.0,0.0, Private
3471,James Spaulding,"780 Andrew Flats Apt. 653
North Tracyfort, OH 55482",10.77358077, Adm-clerical,FALSE,10.0,2.237279542,89.953125,15.00456346,0.0,130.5584892,0.419129356,"White|United-States
Some-college -- Divorced|Not-in-family",184964.0,0.0,37.63846507, >50K,1.6128762540000001,40.0,0.0, Federal-gov
3472,Scott Gilbert,"496 Nathaniel Turnpike Apt. 132
Juliestad, ME 42358",5.259671453999999, Other-service,f,9.0,0.29829453100000003,117.2578125,29.49914504,0.0,29.23954166,0.432578361,"Black|United-States
HS-grad -- Separated|Not-in-family",73091.0,0.0,47.55330005, <=50K,6.427257525,50.0,1876.0, Self-emp-not-inc
3473,Aubrey Mcbride,"201 Walter Villages
South Aaronville, MO 73051",6.334432615, Machine-op-inspct,f,9.0,0.083811125,124.734375,29.29076210000001,0.0,40.57575061,-0.056718060999999986,"White|United-States
HS-grad -- Never-married|Not-in-family",301583.0,0.0,47.83949146, <=50K,4.907190635,40.0,0.0, Private
3474,Jose Branch,"549 Jeffrey Heights Suite 843
East Savannahshire, ME 19054",-0.354234547, Tech-support,f,12.0,13.06990199,23.7890625,68.19592912,0.0,-0.618922262,3.654718527,"White|United-States
Assoc-acdm -- Married-civ-spouse|Husband",272960.0,1.0,44.75151051, >50K,130.99414720000001,42.0,0.0, Private
3475,Dean Foster,"0953 Jenkins Extensions Suite 206
Kimhaven, LA 04433",7.802000875, Exec-managerial,f,14.0,-0.057944243,110.234375,19.661866500000002,0.0,68.51962379,0.262176106,"White|United-States
Masters -- Married-spouse-absent|Not-in-family",178829.0,0.0,49.04231024, >50K,3.12458194,70.0,0.0, Private
3476,Tim Ashton,"0234 Spencer Light Apt. 724
East Karen, CO 80472",, Craft-repair,f,9.0,2.583850808,76.5078125,98.19647714,0.0,-1.826204713,1.77634624,"White|United-States
HS-grad -- Married-civ-spouse|Husband",89054.0,1.0,55.00269824, <=50K,112.09782609999999,40.0,0.0, Private
3477,James Hall,"31299 Ramirez Ranch Suite 700
Suttonchester, LA 13215",13.55405334, Craft-repair,f,9.0,0.156486147,112.0625,14.06535177,0.0,206.3294296,0.29354274399999997,"White|United-States
HS-grad -- Divorced|Not-in-family",179671.0,0.0,46.45507743, <=50K,1.3486622069999998,40.0,0.0, Private
3478,Paul Major,"267 Sonya Trace
West Christina, OR 01583",12.62556139, Prof-specialty,f,13.0,1.59853819,89.921875,16.22080862,0.0,168.144427,0.76791154,"White|United-States
Bachelors -- Married-civ-spouse|Wife",334409.0,1.0,43.14141162, >50K,1.429765886,50.0,0.0, Local-gov
3479,William Spomer,"0361 Miguel Lane Apt. 613
Olsonfurt, NJ 60256",9.765562005, Prof-specialty,f,9.0,0.703505302,98.515625,15.53900581,0.0,115.88625159999998,0.635449185,"White|United-States
HS-grad -- Married-civ-spouse|Husband",183612.0,0.0,51.23719114, >50K,2.153010033,40.0,1977.0, Private
3480,Virgil Selman,"66909 Frederick Path Apt. 504
Port Jennifermouth, AZ 00893",, Sales,f,7.0,-0.025640354,111.6015625,10.8093499,0.0,269.10276830000004,0.391654905,"White|United-States
11th -- Never-married|Own-child",205726.0,0.0,52.43721541, <=50K,1.607859532,15.0,0.0, Private
3481,Michael Randel,"Unit 6452 Box 6661
DPO AP 89742",2.711844985, Farming-fishing,f,5.0,0.231512967,138.9140625,45.07128176,0.0,6.515475307000001,0.004164924,"Black|United-States
9th -- Divorced|Not-in-family",236943.0,0.0,47.57740853, <=50K,16.76839465,20.0,0.0, Private
3482,Kevin Wynn,"5562 Randall Ports
South Joshua, NC 36346",9.688142875, Craft-repair,f,10.0,-0.45019899399999996,126.8828125,18.23663286,8614.0,97.07647623,0.142692287,"White|United-States
Some-college -- Never-married|Not-in-family",122246.0,0.0,49.02878955, >50K,1.97826087,39.0,0.0, Private
3483,Matthew Iman,"867 William Land Suite 186
Hughesstad, AR 89337",10.56291486, Prof-specialty,f,16.0,0.201607094,114.1171875,15.98559602,0.0,131.9432172,0.332225457,"White|United-States
Doctorate -- Separated|Unmarried",222978.0,0.0,44.51713524, >50K,2.004180602,40.0,0.0, State-gov
3484,Larry Hastings,"PSC 5570, Box 2217
APO AP 22025",8.384093427, Prof_specialty,f,16.0,-0.32058966699999997,114.8203125,21.75561960000001,0.0,75.05925309,-0.06329992799999999,"White|England
Doctorate -- Never-married|Not-in-family",103110.0,0.0,49.04309865, <=50K,2.960702341,40.0,0.0, Private
3485,Quinton Mendez,"25251 Dawn Park
Lake Timothychester, VA 21822",5.710553506, Sales,f,10.0,0.21372466399999998,99.96875,29.8217555,0.0,33.34432509,0.60742581,"White|United-States
Some-college -- Divorced|Own-child",115289.0,1.0,46.82162586, <=50K,5.673076922999999,70.0,1380.0, Private
3486,Richard Muzquiz,"498 Alexander Causeway Suite 043
North Michaelchester, ND 17891",0.969790159, Handlers_cleaners,f,13.0,40.22278046,22.3125,69.38765343,0.0,0.087332541,6.01951561,"White|Cuba
Bachelors -- Never-married|Other-relative",256755.0,1.0,30.5112044, <=50K,66.96070234,40.0,0.0, Private
3487,Jeffrey Burnsworth,"49914 Douglas Turnpike
Stanleyhaven, GA 21758",, Sales,f,12.0,0.830748769,151.875,29.52086482,2597.0,22.20304685,-0.352699205,"White|United-States
Assoc-acdm -- Divorced|Not-in-family",168138.0,0.0,42.18689814, <=50K,6.826086957,48.0,0.0, Private
3488,Daniel Roy,"8907 Davis Hollow Apt. 671
Lake Davidton, WY 42349",8.550790643, Protective-serv,f,9.0,-0.23545352,,17.50082162,2174.0,90.93407059,0.31172327899999996,"Black|United-States
HS-grad -- Never-married|Not-in-family",162404.0,0.0,54.70203323, <=50K,3.14632107,40.0,0.0, Local-gov
3489,Stephen Brown,"6523 Hunt Summit Suite 962
Dustinton, VT 58491",2.97848891, Sales,f,10.0,25.93140631,42.9765625,54.33182421,0.0,7.47002421,4.202870721,"White|United-States
Some-college -- Married-civ-spouse|Husband",175958.0,1.0,30.03239523, >50K,18.10117057,80.0,0.0, Private
3490,Bert Fowler,"83987 Smith Mall
Port Cynthia, NY 01518",10.52891651, Exec-managerial,f,9.0,1.807447499,,17.55064865,0.0,115.88165430000001,0.72649095,"White|United-States
HS-grad -- Married-civ-spouse|Husband",149653.0,0.0,38.61645334, <=50K,1.7959866219999998,50.0,0.0, Private
3491,Kenneth Holliman,"36777 Pratt Canyon Suite 228
Lynchburgh, OR 93758",9.13664447, Exec-managerial,f,9.0,1.208269737,86.8203125,19.57793506,0.0,96.28819525,0.9462734709999999,"White|United-States
HS-grad -- Married-civ-spouse|Husband",114117.0,1.0,49.02700684, <=50K,3.0543478260000003,32.0,0.0, Self-emp-not-inc
3492,Frank Schorr,"53612 Joseph Views
Apriltown, WI 24472",8.136349548, ?,f,12.0,-0.26944407800000003,124.328125,18.79476208,0.0,76.41768059,0.188985927,"Amer-Indian-Eskimo|United-States
Assoc-acdm -- Married-civ-spouse|Own-child",90270.0,0.0,49.50459407, <=50K,2.894648829,40.0,0.0, ?
3493,Shawn Fisher,"332 Michael Estates
Port Jesse, IN 55877",15.41369993, Adm-clerical,f,7.0,0.902060238,108.234375,12.14579623,0.0,271.11492069999997,0.344319086,"White|United-States
11th -- Widowed|Not-in-family",340718.0,0.0,42.47544960000001, <=50K,1.0551839459999999,40.0,0.0, Federal-gov
3494,Otto Dorschner,"802 Hailey Forks Apt. 491
Perryside, ND 43487",-0.141533847, Other-service,f,9.0,31.0998767,19.9609375,82.36350068,0.0,-1.150789277,5.504910882999999,"White|United-States
HS-grad -- Never-married|Not-in-family",235722.0,1.0,34.09646296, <=50K,125.264214,40.0,0.0, Private
3495,Carl Stoudt,"25847 Moore Shore
Kellyfurt, OR 17677",14.57323849, Other-service,f,9.0,2.603733171,98.40625,13.88800112,0.0,232.06656780000003,0.517769798,"Black|Jamaica
HS-grad -- Married-spouse-absent|Not-in-family",216116.0,0.0,34.57677994, <=50K,1.154682274,40.0,0.0, Private
3496,Barry Wank,"247 Cathy Mission Suite 980
South Ashleybury, PA 02936",1.946267405, Adm-clerical,f,14.0,36.10484586,14.5625,56.3347686,0.0,3.3370898760000003,5.748145325,"White|United-States
Masters -- Never-married|Own-child",214413.0,1.0,30.41066579, <=50K,31.60033445,40.0,0.0, Private
3497,Clarence Hanson,"8140 Jason Pike Suite 167
New Thomasside, CO 55430",11.39199243, Tech-support,f,10.0,-0.202401517,119.375,15.15086369,0.0,145.69975680000005,0.263831869,"White|United-States
Some-college -- Married-civ-spouse|Husband",228320.0,0.0,50.75138545, >50K,1.6496655519999999,50.0,0.0, Private
3498,Kyle Small,"297 Cheryl Burgs Suite 621
Port Barry, WV 21395",20.37332953, ?,f,9.0,0.080334767,144.3515625,9.457036815,0.0,482.60431869999996,-0.287337519,"White|United-States
HS-grad -- Never-married|Not-in-family",196816.0,0.0,50.92850225, <=50K,0.629598662,30.0,0.0, ?
3499,Leslie Rehm,"74656 Tammy Harbors
East Brittanyview, SC 35929",9.001004441000001, Adm-clerical,f,13.0,0.170347382,107.25,14.48685311,2202.0,107.97250559999999,0.452688025,"Asian-Pac-Islander|Taiwan
Bachelors -- Never-married|Own-child",163003.0,0.0,52.62707834, <=50K,2.331939799,40.0,0.0, Private
3500,David Muller,"96941 Heather Heights
Petersonberg, OK 45722",9.314926386, Prof-specialty,FALSE,13.0,-0.575827021,136.109375,14.50356467,0.0,114.2877189,-0.065923303,"Asian-Pac-Islander|Philippines
Bachelors -- Separated|Unmarried",165235.0,0.0,55.07285436, >50K,2.369565217,40.0,0.0, Private
3501,John Meli,"8461 Jackson Squares Suite 084
South Monica, NY 94470",5.205605654, Machine-op-inspct,f,9.0,0.25574279699999997,,41.75158108,0.0,25.15762007,0.133342811,"White|United-States
HS-grad -- Married-civ-spouse|Husband",203761.0,0.0,45.36775726, >50K,7.759197324,40.0,0.0, Private
3502,Daniel Moeckel,"08528 Adams Parkway
Robertside, ND 91496",9.117709122, Machine-op-inspct,f,9.0,0.229741027,,15.19841008,0.0,102.6247697,0.02727027,"White|United-States
HS-grad -- Never-married|Not-in-family",45937.0,0.0,46.01031379, <=50K,2.301839465,40.0,0.0, Private
3503,Richard Traverso,"2287 Kenneth Trace
Hernandezmouth, TN 82990",3.396264257, Exec-managerial,F,9.0,8.173755039,62.96875,50.02722122,3325.0,10.97318827,2.655383164,"Amer-Indian-Eskimo|United-States
HS-grad -- Divorced|Not-in-family",184005.0,1.0,45.83444009, <=50K,16.56103679,45.0,0.0, Private
3504,Howard Fullard,"24496 Taylor Circle
Roweburgh, IL 44255",0.642852525, Transport-moving,f,10.0,19.82980533,27.265625,62.46036465,0.0,0.076265507,4.432206376,"Black|?
Some-college -- Married-spouse-absent|Not-in-family",591711.0,1.0,37.3886857, <=50K,94.27675585,40.0,0.0, Private
3505,Charles Baxter,"Unit 6262 Box 2748
DPO AP 34438",9.971399675, Adm-clerical,f,9.0,-0.137659684,112.8671875,14.33106573,0.0,126.5787621,0.036304827000000005,"White|United-States
HS-grad -- Never-married|Unmarried",152035.0,0.0,43.50868647, <=50K,2.158862876,40.0,0.0, Private
3506,Juan Thorne,"6386 Hancock Lake Suite 684
South Justin, NH 17770",4.344251431, Prof-specialty,f,11.0,9.119310279,63.1953125,40.53953731,0.0,17.54486233,2.177202406,"White|United-States
Assoc-voc -- Divorced|Unmarried",77905.0,1.0,33.15377491, <=50K,9.261705686,40.0,0.0, State-gov
3507,Jimmie Hullinger,"3868 Duncan Village
North Breanna, IN 84379",9.997592919, Transport-moving,f,9.0,4.485091033,69.2109375,18.20122515,0.0,109.1223064,2.0242908319999997,"White|United-States
HS-grad -- Married-civ-spouse|Husband",186993.0,1.0,45.26616637, <=50K,2.546822742,40.0,0.0, Local-gov
3508,John Preece,"Unit 6926 Box 2994
DPO AA 81466",6.973065175, Exec_managerial,f,6.0,-0.07184699,126.40625,23.60884407,0.0,52.17208170000001,-0.053176949,"White|United-States
10th -- Married-civ-spouse|Husband",52647.0,0.0,49.26355104, <=50K,3.906354515,45.0,0.0, Self-emp-not-inc
3509,Donald Morgon,"764 Smith Street Apt. 105
Mooreshire, CA 31166",10.16778053, Sales,f,8.0,0.9936747429999999,97.6953125,16.02976845,0.0,115.92025590000002,0.18666549699999999,"Black|United-States
12th -- Never-married|Not-in-family",54595.0,0.0,40.26776754, <=50K,1.9013377930000002,40.0,0.0, Private
3510,Joshua Goodwin,"PSC 4150, Box 2967
APO AA 04681",5.546896781, Adm-clerical,f,10.0,0.10460692,103.21875,26.93519607,0.0,32.87152492,0.531698277,"White|United-States
Some-college -- Divorced|Not-in-family",134797.0,0.0,48.01170715, <=50K,5.394648828999999,40.0,0.0, Private
3511,Thomas Grace,"268 Marcus Creek
Port Kaitlynview, AK 77493",??, Adm_clerical,f,9.0,1.716126615,109.7734375,18.39532843,0.0,77.19652373,0.346856585,"White|United-States
HS-grad -- Widowed|Not-in-family",257277.0,0.0,39.30494062, <=50K,2.877926421,38.0,0.0, Private
3512,Lee Walker,"00553 Richardson Passage
East Jesse, MD 27113",5.483373172, Craft-repair,f,4.0,1.23808087,107.796875,29.069371000000004,0.0,31.41690331,0.528066296,"White|United-States
7th-8th -- Married-civ-spouse|Husband",55176.0,0.0,41.86555106, <=50K,5.831103679,40.0,0.0, Private
3513,Raymond Santana,"1609 Campbell Creek Suite 862
New David, WY 95112",15.61912825, ?,f,7.0,0.536595384,109.7890625,11.80316492,0.0,289.2790683,0.313164917,"White|United-States
11th -- Married-civ-spouse|Wife",164309.0,0.0,43.09757322, <=50K,1.193143813,8.0,0.0, ?
3514,Johnny Hosler,"4411 Maldonado Wall
Alexanderfurt, ND 11740",8.438091342, Sales,f,9.0,0.025553149,,22.270997100000002,0.0,75.89080119,-0.07292095900000001,"White|United-States
HS-grad -- Married-civ-spouse|Husband",106118.0,0.0,48.57939838, >50K,3.059364548,70.0,0.0, Self-emp-not-inc
3515,David Johnson,"182 Joyce Brooks
South Lisa, MO 47263",1.352278726, Exec-managerial,f,9.0,6.24572824,66.0078125,75.94479595,0.0,0.433760191,2.182435889,"White|United-States
HS-grad -- Married-civ-spouse|Husband",161438.0,1.0,43.05147647, >50K,48.55016722,50.0,0.0, Private
3516,Daniel Martin,"1600 Shaun Drive Apt. 113
East Jacobmouth, TX 65863",4.541610351, Exec_managerial,f,9.0,0.4804605770000001,102.4140625,37.19515507,0.0,20.15982986,0.283450145,"White|United-States
HS-grad -- Married-civ-spouse|Husband",193047.0,1.0,43.94359441, >50K,8.597826087,40.0,0.0, Private
3517,Ricardo Bowler,"223 Arellano Station Apt. 161
Ginafurt, MT 32952",8.747282842999999, Transport-moving,f,9.0,-0.132230834,126.265625,18.31036162,0.0,87.07199556,0.050662415999999995,"Amer-Indian-Eskimo|United-States
HS-grad -- Never-married|Not-in-family",23740.0,0.0,53.52080267, >50K,2.9431438130000003,38.0,0.0, State-gov
3518,Robert Luneau,"199 Hall Track Suite 901
South Kimberly, AL 52267",5.7066510720000005, Transport-moving,f,7.0,0.353642666,143.671875,26.46234509,0.0,33.80261323,-0.045768538,"Black|United-States
11th -- Married-civ-spouse|Husband",195508.0,0.0,45.3026471, <=50K,5.173913043,40.0,0.0, Private
3519,Robert Stills,"716 Jessica Ridge
West Bryanberg, MS 43959",3.902658237, Other-service,f,9.0,11.03299416,69.2109375,41.38266061,0.0,15.15191981,2.602622367,"White|United-States
HS-grad -- Never-married|Not-in-family",61559.0,1.0,36.15237984, <=50K,11.81354515,50.0,0.0, Private
3520,Douglas Cooper,"17383 Michael Forks Apt. 573
Lancefort, UT 98733",, ?,f,9.0,-0.35980236299999996,110.7109375,92.42821161,0.0,-1.601473515,0.37318353299999996,"White|United-States
HS-grad -- Married-civ-spouse|Husband",203953.0,0.0,55.36514477, >50K,119.31772579999999,40.0,0.0, ?
3521,Lee Fullard,"43533 Randall Prairie Apt. 741
Millerside, MS 40843",32.19858411, Exec-managerial,f,13.0,0.014006738000000001,124.8125,7.565681088,0.0,1072.957979,0.057908897,"White|United-States
Bachelors -- Divorced|Not-in-family",190895.0,0.0,48.19179618, <=50K,0.282608696,25.0,0.0, Self-emp-not-inc
3522,Victor Ha,"198 Jason Mission Apt. 874
Williamchester, TN 75025",9.062318492000001, ?,f,9.0,0.5001077970000001,124.3203125,14.794084699999996,8614.0,106.476248,0.27981482,"White|United-States
HS-grad -- Divorced|Not-in-family",159938.0,0.0,42.22057659, >50K,2.454013378,40.0,0.0, ?
3523,Joshua Harris,"422 Nicole Point Apt. 064
New Steven, FL 17676",11.31093528, Other-service,f,9.0,0.121619474,,12.66094149,0.0,169.99179980000005,-0.075828897,"White|United-States
HS-grad -- Married-civ-spouse|Husband",102938.0,0.0,42.953599600000004, <=50K,1.739966555,40.0,0.0, Local-gov
3524,Archie Allen,"9221 Sims Extensions Apt. 641
Helenfort, TN 13340",??, Prof-specialty,f,14.0,0.7466279809999999,112.8046875,19.84194199,0.0,87.6761485,0.540709323,"White|United-States
Masters -- Married-civ-spouse|Wife",134367.0,1.0,45.75479118, >50K,3.154682274,24.0,1977.0, Private
3525,Robert Lopez,"48849 Kelli Junctions
East Courtney, ND 57260",5.190413612, Exec-managerial,f,16.0,-0.043867147999999995,125.6796875,27.29835315,0.0,29.33438934,0.01487067,"White|United-States
Doctorate -- Married-civ-spouse|Husband",171355.0,0.0,48.03789741, >50K,5.914715719,40.0,0.0, Private
3526,Jose Patton,"780 Jeffrey Manors Apt. 801
Alistad, AL 26898",2.07995359, Tech-support,f,13.0,22.73569799,,57.28536796,0.0,3.765242793,4.383129956,"White|United-States
Bachelors -- Married-civ-spouse|Husband",182062.0,1.0,34.13933064, >50K,31.28093645,48.0,0.0, Private
3527,Larry Morgan,"3360 Lewis Well Suite 938
Marchaven, HI 89455",1.180934251, Handlers-cleaners,f,9.0,30.53455456,19.03125,59.00179265,0.0,1.31928722,5.455234827999999,"Amer-Indian-Eskimo|United-States
HS-grad -- Never-married|Not-in-family",55636.0,1.0,33.35414552, <=50K,66.80602007,40.0,0.0, Federal-gov
3528,Jason Bowen,"PSC 7717, Box 5655
APO AP 69632",12.60851445, Machine-op-inspct,f,5.0,-0.88840475,,16.20991157,0.0,168.8714779,0.103530625,"White|Mexico
9th -- Separated|Unmarried",230899.0,0.0,56.53538715, <=50K,1.52173913,40.0,0.0, Private
